@relation 'APFNBTraining-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16'

@attribute E30 numeric
@attribute E60 numeric
@attribute E90 numeric
@attribute E+90 numeric
@attribute MoraMaxima numeric
@attribute ESTRATO {1,2,3,4,5,6}
@attribute DeudaCorrienteNoVencida numeric
@attribute DeudaCorrienteVencida numeric
@attribute SaldoDiferido numeric
@attribute CantHistoriaRefi numeric
@attribute CantRefiUltimoAño numeric
@attribute Vetado {0,1}
@attribute Refinanciado {0,1}
@attribute NumeroSuspensiones numeric
@attribute NumeroReconexiones numeric
@attribute 90 {0,1}

@data
7,1,0,0,54,1,21219,21253,626944,0,0,0,0,0,0,0
3,0,0,0,18,3,231908,232411,1740481,0,0,0,0,0,0,0
11,0,0,0,9,1,0,146334,2229574,0,0,0,0,0,0,0
10,0,0,0,13,2,0,165110,1968485,0,0,0,0,0,0,0
7,3,1,0,69,1,0,64572,823269,1,1,0,1,0,0,0
5,0,0,0,28,2,102536,102305,511344,0,0,0,0,0,0,0
3,1,1,0,84,1,0,1304,0,0,0,0,0,0,0,0
7,0,0,0,5,2,0,46817,449773,0,0,0,0,0,0,0
5,0,0,0,12,1,0,130904,1539484,0,0,0,0,0,0,0
6,4,0,0,39,1,0,196713,2284901,0,0,0,0,0,0,0
6,1,0,0,49,1,99970,99540,1750366,0,0,0,0,0,0,0
4,4,1,0,73,1,0,80282,2798805,1,1,0,1,0,0,0
8,0,0,0,7,1,0,119150,2171086,0,0,0,0,0,0,0
1,0,0,0,25,1,121380,121920,1594019,0,0,0,0,0,0,0
5,0,0,0,15,2,0,65994,3183048,0,0,0,0,0,0,0
3,1,1,0,81,3,107566,107471,3712818,1,1,0,1,0,0,0
11,0,0,0,20,3,0,112701,0,0,0,0,0,0,0,0
8,0,0,0,13,1,0,59800,362435,0,0,0,0,0,0,0
1,0,0,0,15,1,0,89185,2945365,0,0,0,0,0,0,0
7,0,0,0,11,2,0,161369,1398121,0,0,0,0,0,0,0
13,0,0,0,19,2,0,201511,3241635,0,0,0,0,0,0,0
9,1,0,0,46,3,0,120011,114512,0,0,0,0,0,0,0
1,0,0,0,25,1,3936,3938,3834,0,0,0,0,0,0,0
8,4,1,0,68,1,0,64499,1553394,0,0,0,0,0,0,0
2,0,0,0,9,1,0,265411,258228,0,0,0,0,0,0,0
1,0,0,0,4,1,0,49557,485214,0,0,0,0,0,0,0
1,0,0,0,24,3,45858,45629,539443,0,0,0,0,0,0,0
10,0,0,0,27,1,50476,50236,849863,0,0,0,0,0,0,0
11,0,0,0,8,1,0,108479,2583587,0,0,0,0,0,0,0
3,0,0,0,23,2,155118,153997,3122560,0,0,0,0,0,0,0
5,0,0,0,29,2,212960,209786,1325248,0,0,0,0,0,0,0
7,0,0,1,159,1,0,56342,1801646,1,1,0,1,0,0,0
6,0,0,0,11,2,0,110552,2254617,0,0,0,0,0,0,0
12,0,0,0,17,2,0,149202,2327994,0,0,0,0,0,0,0
5,0,0,0,9,2,0,144253,2045133,0,0,0,0,0,0,0
1,0,0,0,19,1,62631,62154,1027600,0,0,0,0,0,0,0
1,0,0,0,30,3,91599,91461,3003168,0,0,0,0,0,0,0
6,0,0,0,20,1,133319,133338,2219168,0,0,0,0,0,0,0
10,0,0,0,29,3,28172,27963,243724,0,0,0,0,0,0,0
2,0,0,0,19,1,320613,319257,0,0,0,0,0,0,0,0
8,0,0,0,10,2,0,109331,2938426,0,0,0,0,0,0,0
7,4,0,0,41,2,0,246511,235226,0,0,0,0,0,0,0
1,0,0,0,23,1,95815,95447,2099679,0,0,0,0,0,0,0
12,0,0,0,29,2,77511,77484,286668,0,0,0,0,0,0,0
8,0,0,0,21,2,87149,87010,2096235,0,0,0,0,0,0,0
4,0,0,0,15,3,0,159513,2417470,0,0,0,0,0,0,0
13,0,0,0,10,1,0,174740,2091316,0,0,0,0,0,0,0
7,1,0,0,31,2,85401,86080,619466,0,0,0,0,0,0,0
7,0,0,0,21,1,97484,97519,2586891,0,0,0,0,0,0,0
10,0,0,0,13,4,0,96137,1869668,0,0,0,0,0,0,0
11,0,0,0,15,3,0,79701,696129,0,0,0,0,0,0,0
10,2,0,0,31,1,96115,95929,2015410,0,0,0,0,0,0,0
12,0,0,0,29,3,120264,119702,2066965,0,0,0,0,0,0,0
11,0,0,0,22,1,58869,58988,1231287,0,0,0,0,0,0,0
2,1,0,0,50,1,212133,211231,606973,3,1,0,1,0,0,0
1,0,0,0,26,1,77142,76936,1257558,0,0,0,0,0,0,0
4,0,0,0,18,1,237879,238358,854716,0,0,0,0,0,0,0
2,0,0,0,11,2,0,46047,828615,0,0,0,0,0,0,0
8,1,0,0,43,2,0,39092,1132735,3,0,0,1,0,0,0
2,0,0,0,16,3,0,200615,2381909,0,0,0,0,0,0,0
11,1,1,0,72,3,0,95035,443643,1,0,0,1,0,0,0
8,2,2,0,73,1,0,22424,465658,1,1,0,1,0,0,0
1,0,0,0,5,1,0,130453,2234319,0,0,0,0,0,0,0
1,0,0,0,29,1,227387,226780,2831331,0,0,0,0,0,0,0
11,0,0,0,20,3,0,101863,721773,0,0,0,0,0,0,0
9,1,1,0,64,1,0,75522,207173,0,0,0,0,0,0,0
13,0,0,0,9,2,0,129764,2171642,0,0,0,0,0,0,0
11,0,0,0,29,3,230217,230463,3028064,0,0,0,0,0,0,0
9,1,1,0,75,1,0,110974,2778854,1,1,0,1,0,0,0
8,0,0,0,17,3,0,222783,2017282,0,0,0,0,0,0,0
12,0,0,0,25,1,121364,120806,1643859,0,0,0,0,0,0,0
13,0,0,0,17,2,0,54701,856784,0,0,0,0,0,0,0
4,3,1,0,61,1,8045,8071,146110,1,0,0,1,0,0,0
1,0,0,0,17,3,0,10944,0,0,0,0,0,0,0,0
10,1,0,0,38,2,0,300982,862101,0,0,0,0,0,0,0
9,1,0,0,47,1,0,116229,1367062,0,0,0,0,0,0,0
6,5,0,0,44,2,0,35638,513610,0,0,0,0,0,0,0
13,0,0,0,10,2,0,172929,2641155,0,0,0,0,0,0,0
3,0,0,0,17,2,0,185,0,0,0,0,0,0,0,0
12,1,0,0,45,2,0,442109,838757,0,0,0,0,0,0,0
4,0,0,0,10,1,0,35402,253377,0,0,0,0,0,0,0
12,0,0,0,7,1,0,149357,1454355,0,0,0,0,0,0,0
2,0,0,0,10,1,0,86359,1184857,0,0,0,0,0,0,0
7,1,0,0,38,1,0,114838,2109635,0,0,0,0,0,0,0
10,0,0,0,24,1,63026,62957,946072,0,0,0,0,0,0,0
10,0,0,0,19,1,0,50161,977253,0,0,0,0,0,0,0
8,0,0,0,27,2,134196,134518,2565146,0,0,0,0,0,0,0
2,0,0,0,29,2,109730,108958,2490219,0,0,0,0,0,0,0
7,1,1,0,73,2,0,145318,3363137,1,1,0,1,0,0,0
6,0,0,0,11,2,0,109161,1430375,0,0,0,0,0,0,0
12,0,0,0,14,2,0,133292,2556263,0,0,0,0,0,0,0
8,5,0,0,43,2,0,152975,2196278,0,0,0,0,0,0,0
5,1,0,0,48,1,27475,27403,379146,0,0,0,0,0,0,0
11,1,0,0,45,3,159127,159279,727406,0,0,0,0,0,0,0
6,0,0,0,20,4,608659,608900,464333,0,0,0,0,0,0,0
7,2,0,0,41,2,0,116664,1476741,0,0,0,0,0,0,0
5,0,0,0,30,1,66534,65955,248486,0,0,0,0,0,0,0
5,0,0,0,16,1,0,41706,153898,0,0,0,0,0,0,0
9,0,0,0,17,1,0,79927,2208984,0,0,0,0,0,0,0
1,0,0,0,13,3,0,108117,3443361,0,0,0,0,0,0,0
1,0,0,0,19,1,38626,38924,1227876,0,0,0,0,0,0,0
12,0,0,0,10,1,0,66578,870260,0,0,0,0,0,0,0
6,0,0,0,14,2,0,77042,613112,0,0,0,0,0,0,0
9,1,0,0,39,2,0,63349,745932,0,0,0,0,0,0,0
7,0,0,0,5,1,0,50402,989044,2,0,0,1,0,0,0
11,2,0,0,43,1,0,50933,699919,0,0,0,0,0,0,0
2,0,0,0,18,3,171332,170658,1877522,0,0,0,0,0,0,0
2,10,0,0,37,4,0,115526,329065,0,0,0,0,0,0,0
9,0,0,0,26,2,66982,66763,476994,0,0,0,0,0,0,0
3,0,0,0,20,2,84641,84382,465119,0,0,0,0,0,0,0
11,0,0,0,13,2,0,183026,1678138,0,0,0,0,0,0,0
4,0,0,0,14,1,0,41024,154380,0,0,0,0,0,0,0
13,0,0,0,22,1,128751,128825,1882201,0,0,0,0,0,0,0
9,1,0,0,50,1,42277,42386,1277355,3,0,0,1,0,0,0
1,0,0,0,30,1,157531,157085,1525854,0,0,0,0,0,0,0
1,0,0,0,18,2,194098,193466,2349456,0,0,0,0,0,0,0
3,0,0,0,14,3,0,97887,626624,0,0,0,0,0,0,0
8,1,0,0,37,1,0,41260,368006,1,0,0,1,0,0,0
4,1,0,0,56,2,233892,232335,2547541,0,0,0,0,0,0,0
7,0,0,0,20,3,0,30358,592837,1,0,0,1,0,0,0
6,2,1,0,85,1,55526,55306,1873305,1,1,0,1,0,0,0
8,4,1,0,70,1,0,56535,358267,0,0,0,0,0,0,0
5,0,0,0,19,3,132607,132432,1938642,0,0,0,0,0,0,0
8,2,0,0,37,1,0,144537,361022,0,0,0,0,0,0,0
12,0,0,0,9,1,0,152420,2111582,0,0,0,0,0,0,0
10,0,0,0,21,1,114499,114665,2524715,0,0,0,0,0,0,0
13,0,0,0,29,2,57631,57576,628306,0,0,0,0,0,0,0
5,3,1,0,78,1,0,38057,1269887,1,1,0,1,0,0,0
3,0,0,0,15,3,0,75810,2021787,0,0,0,0,0,0,0
5,0,0,0,25,1,147188,146788,2021096,0,0,0,0,0,0,0
13,0,0,0,17,2,0,125414,2513071,0,0,0,0,0,0,0
5,2,1,0,87,1,85705,84906,2182722,1,1,0,1,0,0,0
1,0,0,0,25,3,710,51211,0,0,0,0,0,0,0,0
5,0,0,0,11,2,0,61389,338752,0,0,0,0,0,0,0
6,0,0,0,17,1,0,141814,1872159,0,0,0,0,0,0,0
6,0,0,0,16,2,0,111170,1131593,0,0,0,0,0,0,0
9,0,0,0,19,2,0,205183,2810245,0,0,0,0,0,0,0
7,1,0,0,43,2,0,404,0,0,0,0,0,0,0,0
5,0,0,0,18,1,0,44318,0,0,0,0,0,0,0,0
4,0,0,0,8,1,0,23126,22636,0,0,0,0,0,0,0
9,1,1,0,69,1,0,43539,974059,0,0,0,0,0,0,0
2,0,0,0,10,1,0,161754,3566163,0,0,0,0,0,0,0
9,0,0,0,23,1,91222,160239,1861370,0,0,0,0,0,0,0
12,0,0,0,27,2,66042,65899,229584,0,0,0,0,0,0,0
10,0,0,0,18,1,0,247445,234647,0,0,0,0,0,0,0
6,2,1,0,85,2,214615,214131,1273411,0,0,0,0,0,0,0
13,0,0,0,29,2,180473,180023,2289250,0,0,0,0,0,0,0
10,2,0,0,39,2,0,56924,666661,0,0,0,0,0,0,0
13,0,0,0,14,2,0,77984,1072582,0,0,0,0,0,0,0
5,0,0,0,13,2,0,73072,3417564,0,0,0,0,0,0,0
9,0,0,0,22,1,68977,69004,2200106,0,0,0,0,0,0,0
9,0,0,0,29,3,104252,103908,1212355,0,0,0,0,0,0,0
12,0,0,0,21,3,46424,46409,1138405,0,0,0,0,0,0,0
1,0,0,0,11,1,0,142600,2078298,0,0,0,0,0,0,0
10,3,0,0,31,2,151401,151487,2613346,0,0,0,0,0,0,0
7,5,0,0,40,2,0,180480,3696238,0,0,0,0,0,0,0
5,0,0,0,14,2,0,126083,2698638,0,0,0,0,0,0,0
9,0,0,0,24,1,53685,54279,1073588,0,0,0,0,0,0,0
4,0,0,0,11,4,0,109310,3419204,0,0,0,0,0,0,0
7,1,0,0,56,2,168121,170150,1602277,0,0,0,0,0,0,0
10,3,0,0,48,1,0,93439,2143390,0,0,0,0,0,0,0
9,3,0,0,31,1,125919,125762,2122661,0,0,0,0,0,0,0
6,2,2,0,71,2,0,32067,1085668,5,1,0,1,0,0,0
3,0,0,0,17,1,96778,96988,1569636,0,0,0,0,0,0,0
7,6,0,0,40,1,0,69692,3424128,0,0,0,0,0,0,0
13,0,0,0,19,2,0,50849,663575,0,0,0,0,0,0,0
7,2,0,0,34,1,0,46047,173707,0,0,0,0,0,0,0
6,0,0,0,18,2,137755,137109,820278,0,0,0,0,0,0,0
6,0,0,0,30,2,139833,139440,1062814,0,0,0,0,0,0,0
11,0,0,0,13,1,0,239479,1155327,0,0,0,0,0,0,0
10,1,0,0,52,1,116434,115985,963901,0,0,0,0,0,0,0
5,2,1,0,84,1,74791,74709,2590255,3,2,1,1,0,0,0
2,0,0,0,19,1,64576,64507,1247386,0,0,0,0,0,0,0
9,0,0,0,22,1,71719,71187,1434169,0,0,0,0,0,0,0
5,0,0,0,10,2,0,145973,3084830,0,0,0,0,0,0,0
8,2,1,0,67,1,0,14050,136304,1,1,0,1,0,0,0
12,1,0,0,44,2,109631,109520,2458901,0,0,0,0,0,0,0
11,0,0,0,22,2,201200,199301,2117541,1,0,0,1,0,0,0
7,2,1,0,82,2,37257,37123,1224197,1,1,0,1,0,0,0
2,0,0,0,9,1,0,84612,2974550,0,0,0,0,0,0,0
10,0,0,0,8,2,0,420956,635171,0,0,0,0,0,0,0
7,0,0,0,19,1,54124,54141,516105,0,0,0,0,0,0,0
13,0,0,0,10,1,0,48159,1346950,0,0,0,0,0,0,0
6,0,0,0,22,1,70001,69796,1329312,0,0,0,0,0,0,0
3,0,0,0,29,4,135538,135623,2193711,0,0,0,0,0,0,0
3,1,1,0,77,1,0,32601,736437,1,1,0,1,0,0,0
7,0,0,0,11,3,0,55209,1266896,0,0,0,0,0,0,0
7,0,0,0,25,1,107011,106813,2675558,0,0,0,0,0,0,0
2,0,0,0,15,2,0,58254,986045,0,0,0,0,0,0,0
13,0,0,0,26,1,84780,84678,2368942,1,0,0,1,0,0,0
8,0,0,0,9,1,0,271646,0,0,0,0,0,0,0,0
2,0,0,0,14,3,0,115379,2689915,0,0,0,0,0,0,0
4,0,0,0,17,1,0,112889,1418246,0,0,0,0,0,0,0
13,0,0,0,11,2,0,275866,1431467,0,0,0,0,0,0,0
4,0,0,0,15,2,0,95121,2694029,0,0,0,0,0,0,0
6,0,0,0,17,2,0,9336,9149,0,0,0,0,0,0,0
2,0,0,0,25,2,17360,17393,17038,0,0,0,0,0,0,0
8,4,0,0,40,1,0,36698,424805,0,0,0,0,0,0,0
3,0,0,0,9,1,0,384870,4929113,0,0,0,0,0,0,0
8,0,0,0,12,1,0,56848,709896,0,0,0,0,0,0,0
13,0,0,0,9,2,0,47879,562804,0,0,0,0,0,0,0
4,0,0,0,29,2,85884,85312,385151,0,0,0,0,0,0,0
7,0,0,0,13,1,0,127801,1686185,0,0,0,0,0,0,0
11,0,0,0,27,2,103250,103559,2160340,0,0,0,0,0,0,0
7,0,0,0,27,2,327691,325611,927129,0,0,0,0,0,0,0
2,0,0,0,10,2,0,112201,1828351,0,0,0,0,0,0,0
7,0,0,0,14,2,0,83398,2549930,0,0,0,0,0,0,0
2,0,0,0,14,3,0,132178,2550377,0,0,0,0,0,0,0
5,2,0,0,31,1,37406,37028,70750,0,0,0,0,0,0,0
8,0,0,0,29,3,268359,268014,2498596,0,0,0,0,0,0,0
12,0,0,0,21,1,141033,141335,1737828,0,0,0,0,0,0,0
13,0,0,0,9,2,0,92191,1215778,0,0,0,0,0,0,0
12,0,0,0,17,2,0,46105,943440,0,0,0,0,0,0,0
6,2,0,0,52,1,0,999,0,0,0,0,0,0,0,0
7,0,0,0,13,1,0,85185,2375731,0,0,0,0,0,0,0
2,0,0,0,5,1,0,70236,928883,0,0,0,0,0,0,0
13,0,0,0,28,2,117152,117017,1413353,0,0,0,0,0,0,0
13,0,0,0,17,3,0,178696,1136418,0,0,0,0,0,0,0
1,0,0,0,30,1,52663,52162,288713,0,0,0,0,0,0,0
9,2,1,0,69,2,0,30244,897255,4,1,0,1,0,0,0
3,0,0,0,4,2,0,173673,1131849,0,0,0,0,0,0,0
5,0,0,0,21,1,60454,60158,278239,0,0,0,0,0,0,0
7,0,0,0,10,2,0,52253,1040451,0,0,0,0,0,0,0
9,0,0,0,9,2,0,66010,578182,0,0,0,0,0,0,0
6,0,0,0,29,3,1093,69617,0,0,0,0,0,0,0,0
10,2,0,0,38,1,0,59113,168020,0,0,0,0,0,0,0
13,0,0,0,13,2,0,25595,535713,0,0,0,0,0,0,0
12,0,0,0,22,1,284388,283426,1528879,0,0,0,0,0,0,0
3,1,1,1,118,3,74417,74168,2597082,2,2,1,1,0,0,0
3,3,2,2,101,2,0,71265,1709648,5,2,1,1,0,0,0
2,0,0,0,24,1,153307,153034,1800563,0,0,0,0,0,0,0
13,0,0,0,22,1,76728,76702,1293898,0,0,0,0,0,0,0
12,0,0,0,17,2,0,141499,572466,0,0,0,0,0,0,0
5,0,0,0,10,2,0,39578,677099,2,0,0,1,0,0,0
9,1,0,0,45,1,0,56716,262047,0,0,0,0,0,0,0
6,1,1,0,70,1,0,36404,466826,1,1,0,1,0,0,0
7,1,0,0,39,2,0,195275,2270947,0,0,0,0,0,0,0
9,0,0,0,10,2,0,13308,35126,0,0,0,0,0,0,0
10,0,0,0,15,1,0,205616,1307213,0,0,0,0,0,0,0
9,1,0,0,38,2,0,56506,613707,0,0,0,0,0,0,0
11,0,0,0,23,2,112447,112428,976894,0,0,0,0,0,0,0
2,0,0,0,30,6,28463,28534,132962,0,0,0,0,0,0,0
6,4,2,0,71,1,0,753,21670,1,0,0,1,0,0,0
1,0,0,0,9,2,0,484,2555527,0,0,0,0,0,0,0
1,0,0,0,16,1,150674,150443,1601590,0,0,0,0,0,0,0
12,0,0,0,17,2,0,117890,1994693,0,0,0,0,0,0,0
6,0,0,0,23,3,35785,35464,801053,1,0,0,1,0,0,0
8,0,0,0,23,1,1618,63943,0,0,0,0,0,0,0,0
7,5,0,0,41,1,0,150314,3517468,0,0,0,0,0,0,0
9,0,0,0,13,3,0,63958,180495,0,0,0,0,0,0,0
3,0,0,0,11,2,0,163783,463346,0,0,0,0,0,0,0
9,0,0,0,10,2,0,102605,1899583,0,0,0,0,0,0,0
12,1,0,0,39,1,0,911,0,0,0,0,0,0,0,0
11,1,0,0,37,2,0,113376,215122,0,0,0,0,0,0,0
5,8,0,0,40,2,0,69129,307461,0,0,0,0,0,0,0
3,0,0,0,9,1,0,120439,1530840,0,0,0,0,0,0,0
9,0,0,0,13,1,0,206397,1897540,0,0,0,0,0,0,0
7,0,0,0,10,1,0,173183,950008,0,0,0,0,0,0,0
13,0,0,0,27,2,102705,150840,2112714,0,0,0,0,0,0,0
5,0,0,0,10,1,0,51607,998117,0,0,0,0,0,0,0
9,1,2,0,88,2,79989,79545,618124,0,0,0,0,0,0,0
12,1,0,0,57,1,118283,79800,2299707,0,0,0,0,0,0,0
7,3,1,0,71,1,0,36902,1254567,1,1,0,1,0,0,0
11,0,0,0,12,2,0,68759,195627,0,0,0,0,0,0,0
3,0,0,0,14,2,0,99317,3459584,0,0,0,0,0,0,0
3,0,0,0,8,1,0,45619,666213,0,0,0,0,0,0,0
8,0,0,0,25,2,82150,82477,0,0,0,0,0,0,0,0
4,0,0,0,20,2,95121,95063,2894656,0,0,0,0,0,0,0
7,0,0,0,21,4,128991,232531,676137,0,0,0,0,0,0,0
13,0,0,0,12,3,0,175063,1279776,0,0,0,0,0,0,0
6,0,0,0,22,1,112895,61716,3387679,0,0,0,0,0,0,0
3,0,0,0,5,1,0,19403,977374,0,0,0,0,0,0,0
10,1,0,0,36,1,0,105158,2346935,0,0,0,0,0,0,0
8,2,1,0,75,1,0,24277,0,0,0,0,0,0,0,0
7,0,0,0,27,3,12157,12188,46100,0,0,0,0,0,0,0
8,0,0,0,19,2,0,21386,611433,0,0,0,0,0,0,0
4,0,0,0,29,1,110688,111608,870475,0,0,0,0,0,0,0
3,0,0,0,8,1,0,89640,1975768,0,0,0,0,0,0,0
8,2,1,0,74,2,0,55146,1608301,2,1,0,1,0,0,0
1,0,0,0,17,1,0,186984,2134781,0,0,0,0,0,0,0
1,0,0,0,25,3,0,110,0,0,0,0,0,0,0,0
4,0,0,0,17,2,0,212984,4388654,0,0,0,0,0,0,0
9,0,0,0,11,1,0,110279,2006160,0,0,0,0,0,0,0
10,0,0,0,4,2,0,228547,1880634,0,0,0,0,0,0,0
10,0,0,0,29,1,79589,79434,1040538,0,0,0,0,0,0,0
11,0,0,0,10,2,0,72245,529817,0,0,0,0,0,0,0
9,1,0,0,47,1,193552,193180,1537053,0,0,0,0,0,0,0
5,1,1,1,103,1,0,17107,607468,4,1,0,1,0,0,0
1,0,0,0,19,1,144293,144312,2253153,0,0,0,0,0,0,0
1,0,0,0,19,1,75669,76202,1282216,0,0,0,0,0,0,0
11,0,0,0,17,2,0,78807,801320,0,0,0,0,0,0,0
8,2,0,0,38,1,0,22891,65205,0,0,0,0,0,0,0
13,0,0,0,22,2,34880,34771,540502,1,0,0,1,0,0,0
12,0,0,0,19,2,0,99762,882373,1,0,0,1,0,0,0
5,1,0,0,44,2,0,84054,633542,0,0,0,0,0,0,0
11,0,0,0,24,3,133475,85724,1934736,0,0,0,0,0,0,0
11,0,0,0,8,1,0,53891,671624,0,0,0,0,0,0,0
6,0,0,0,12,1,0,83358,2562164,0,0,0,0,0,0,0
4,0,0,0,20,1,68938,68869,657366,0,0,0,0,0,0,0
2,0,0,0,24,2,125406,124590,2040471,0,0,0,0,0,0,0
2,0,0,0,5,2,0,60721,438307,0,0,0,0,0,0,0
12,0,0,0,26,1,82500,82524,1800841,0,0,0,0,0,0,0
1,0,0,0,15,2,0,67166,1509105,0,0,0,0,0,0,0
8,2,0,0,37,1,0,1265,0,0,0,0,0,0,0,0
4,1,0,0,38,1,0,96307,2616479,0,0,0,0,0,0,0
13,0,0,0,13,1,0,126252,583489,0,0,0,0,0,0,0
7,3,0,0,41,2,0,54697,1449848,0,0,0,0,0,0,0
5,1,0,0,39,2,0,42034,400650,0,0,0,0,0,0,0
4,3,3,0,81,1,0,21486,510244,3,2,1,1,0,0,0
7,0,0,0,30,1,1162,48051,0,0,0,0,0,0,0,0
2,0,0,0,8,1,0,28530,665177,0,0,0,0,0,0,0
13,0,0,0,10,1,0,49738,870267,0,0,0,0,0,0,0
4,0,0,0,9,1,0,69268,1557204,0,0,0,0,0,0,0
2,0,0,0,29,1,67006,29949,2123418,0,0,0,0,0,0,0
8,0,0,0,20,2,104077,103989,653329,0,0,0,0,0,0,0
10,1,0,0,45,1,0,103794,2582046,0,0,0,0,0,0,0
2,0,0,0,22,2,101342,102267,3020005,0,0,0,0,0,0,0
13,0,0,0,21,2,163291,162925,1251843,0,0,0,0,0,0,0
7,0,0,0,8,1,0,28802,682333,1,0,0,1,0,0,0
13,0,0,0,13,2,0,68166,802328,0,0,0,0,0,0,0
1,0,0,0,13,2,0,112740,2865512,0,0,0,0,0,0,0
8,2,0,0,45,2,0,78716,1833995,0,0,0,0,0,0,0
10,0,0,0,20,2,111784,112469,108120,0,0,0,0,0,0,0
4,0,0,0,20,2,86190,85100,1438768,0,0,0,0,0,0,0
8,0,0,0,21,4,130887,131075,1754810,0,0,0,0,0,0,0
2,0,0,0,22,1,92983,93555,2452508,0,0,0,0,0,0,0
11,1,0,0,40,2,0,32451,281825,0,0,0,0,0,0,0
5,2,0,0,31,1,0,444,0,0,0,0,0,0,0,0
5,0,0,0,10,1,0,105414,200289,0,0,0,0,0,0,0
11,0,0,0,26,2,78347,77194,289352,0,0,0,0,0,0,0
10,0,0,0,11,3,0,165539,1831947,0,0,0,0,0,0,0
3,0,0,0,16,5,0,98811,1259732,0,0,0,0,0,0,0
7,0,0,0,10,2,0,140086,2813534,0,0,0,0,0,0,0
9,0,0,0,20,1,145845,145153,1231675,0,0,0,0,0,0,0
4,2,1,0,73,1,0,38128,1368428,4,2,1,1,0,0,0
2,0,0,0,24,2,174741,76012,3389783,0,0,0,0,0,0,0
10,2,0,0,44,1,0,207128,1974705,0,0,0,0,0,0,0
4,0,0,0,17,2,0,89561,2753510,0,0,0,0,0,0,0
3,0,0,0,15,2,146092,145152,544615,0,0,0,0,0,0,0
2,0,0,0,24,3,49064,49008,1367009,0,0,0,0,0,0,0
5,5,1,0,64,1,0,159770,304496,0,0,0,0,0,0,0
1,10,2,0,72,1,0,2967,0,1,0,0,0,0,0,0
7,0,0,0,21,1,53774,53567,200399,0,0,0,0,0,0,0
3,4,3,0,71,3,0,49888,1592791,4,2,1,1,0,0,0
4,0,0,0,20,1,18013,17938,228009,0,0,0,0,0,0,0
8,1,0,0,52,1,66586,66574,1271597,0,0,0,0,0,0,0
13,0,0,0,19,1,0,65030,353140,0,0,0,0,0,0,0
10,0,0,0,29,1,3123,133023,0,0,0,0,0,0,0,0
8,1,1,1,102,1,0,46631,480574,2,0,0,1,0,0,0
7,1,1,0,68,1,0,215727,2268140,1,1,0,1,0,0,0
2,0,0,0,8,1,0,104644,1832439,0,0,0,0,0,0,0
8,0,0,0,5,1,0,71078,0,0,0,0,0,0,0,0
10,3,0,0,31,2,115769,115408,1090282,0,0,0,0,0,0,0
2,1,0,0,48,2,47134,47250,554726,0,0,0,0,0,0,0
4,0,0,0,26,2,36431,36366,1320126,0,0,0,0,0,0,0
10,0,0,0,27,3,212323,211147,431723,0,0,0,0,0,0,0
12,0,0,0,5,1,0,74209,278898,0,0,0,0,0,0,0
2,0,0,0,16,2,0,102974,1998478,0,0,0,0,0,0,0
10,3,0,0,31,1,162473,161954,1980268,0,0,0,0,0,0,0
8,1,0,0,42,2,0,80226,1163254,0,0,0,0,0,0,0
11,0,0,0,9,2,0,62283,0,0,0,0,0,0,0,0
4,0,0,0,9,1,0,84083,1362631,0,0,0,0,0,0,0
11,2,0,0,40,1,0,142786,1622679,0,0,0,0,0,0,0
10,2,0,0,38,2,0,151304,1839662,0,0,0,0,0,0,0
1,0,0,0,10,2,0,295388,2168819,0,0,0,0,0,0,0
2,1,1,1,115,4,38546,38215,216695,3,2,1,1,0,0,0
13,0,0,0,19,2,0,111010,208515,0,0,0,0,0,0,0
1,0,0,0,5,1,0,78324,1078474,0,0,0,0,0,0,0
13,0,0,0,10,1,0,107514,859084,0,0,0,0,0,0,0
9,0,0,0,3,1,0,51318,1050530,0,0,0,0,0,0,0
4,0,0,0,17,1,0,144105,1032321,0,0,0,0,0,0,0
11,0,0,0,27,2,17615,17561,153280,0,0,0,0,0,0,0
9,0,0,0,5,1,0,52585,732573,0,0,0,0,0,0,0
9,0,0,0,27,2,25305,25177,158762,0,0,0,0,0,0,0
1,0,0,0,20,1,118595,118014,1642206,0,0,0,0,0,0,0
7,0,0,0,8,1,0,34648,98887,1,0,0,1,0,0,0
5,3,0,0,40,2,0,93756,1597814,0,0,0,0,0,0,0
8,2,0,0,43,2,0,230909,925820,0,0,0,0,0,0,0
1,0,0,0,13,2,0,46688,813682,0,0,0,0,0,0,0
7,0,0,0,29,2,153446,152473,146607,0,0,0,0,0,0,0
5,2,0,0,55,1,56277,57393,159379,0,0,0,0,0,0,0
7,0,0,0,20,1,64090,64659,510826,0,0,0,0,0,0,0
1,0,0,0,16,2,200570,200623,1757426,0,0,0,0,0,0,0
5,0,0,0,29,3,94131,94205,2265973,0,0,0,0,0,0,0
4,0,0,0,22,1,144511,144203,1373768,0,0,0,0,0,0,0
13,0,0,0,26,1,74339,74160,645032,0,0,0,0,0,0,0
1,0,0,0,9,2,0,117122,1179903,0,0,0,0,0,0,0
8,0,0,0,21,3,88864,89869,0,0,0,0,0,0,0,0
2,0,0,0,30,1,25341,25187,138896,0,0,0,0,0,0,0
